LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID3609,3609,21,-1.0,1199.5,219.5,0.0,31.0,31,5.0,1,,58158.83505154639,65535.0,16962.0,65535.0,5641407.0,12505.453638380157,0.2071785953383146,1.5963187027371295,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3545,3545,21,-1.0,1179.5,199.5,0.0,1.0,1,5.0,1,,62292.030927835054,65535.0,33924.0,65535.0,6042327.0,6084.04227510654,0.245672532308477,4.038526875758374,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3611,3611,21,-1.0,1199.5,221.5,0.0,32.0,32,5.0,1,,62840.47422680412,65535.0,48573.0,65535.0,6095526.0,4505.465056676509,0.1847777767215643,4.35053494710421,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3547,3547,21,-1.0,1179.5,191.5,0.0,2.0,2,5.0,1,,64342.73195876289,65535.0,54741.0,65535.0,6241245.0,2399.7713498523512,0.2543232889257892,10.872671677749203,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3613,3613,21,-1.0,1201.5,231.5,0.0,33.0,33,5.0,1,,64573.237113402065,65535.0,48573.0,65535.0,6263604.0,2712.303521198958,0.11482383615218364,4.904221452148581,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3549,3549,21,-1.0,1177.5,191.5,0.0,3.0,3,5.0,1,,65042.19587628866,65535.0,56283.0,65535.0,6309093.0,1677.3516802237657,0.2906461517093803,17.464592181741985,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3615,3615,21,-1.0,1207.5,241.5,0.0,34.0,34,5.0,1,,63961.20618556701,65535.0,48573.0,65535.0,6204237.0,3406.312127684623,0.1465321405464087,4.799642166382547,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3617,3617,21,-1.0,1203.5,225.5,0.0,35.0,35,5.0,1,,63198.154639175256,65535.0,36237.0,65535.0,6130221.0,5665.072584008743,0.20911940183751004,3.8588158367223175,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3619,3619,21,-1.0,1199.5,223.5,0.0,36.0,36,5.0,1,,64414.26804123711,65535.0,42405.0,65535.0,6248184.0,3684.1993491221715,0.1663982324695642,4.988509530029701,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3555,3555,21,-1.0,1175.5,193.5,0.0,4.0,4,5.0,1,,63738.64948453608,65535.0,44718.0,65535.0,6182649.0,4524.114807619913,0.2696398046055408,5.9841532875918,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3621,3621,21,-1.0,1193.5,225.5,0.0,37.0,37,5.0,1,,63746.59793814433,65535.0,48573.0,65535.0,6183420.0,3894.2280516056444,0.19341527226854174,5.305970109048279,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3557,3557,21,-1.0,1167.5,199.5,0.0,5.0,5,5.0,1,,64565.28865979381,65535.0,50115.0,65535.0,6262833.0,2842.171246595494,0.29638254457840224,10.387195334865353,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3623,3623,21,-1.0,1195.5,213.5,0.0,38.0,38,5.0,1,,60535.42268041237,65535.0,21588.0,65535.0,5871936.0,9828.431558107155,0.1774416294489626,1.8563996909789662,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3559,3559,21,-1.0,1165.5,193.5,0.0,6.0,6,5.0,1,,63937.36082474227,65535.0,43176.0,65535.0,6201924.0,4218.9028865768,0.2763015417149914,6.5616821185411,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3625,3625,21,-1.0,1203.5,209.5,0.0,39.0,39,5.0,1,,48358.39175257732,65535.0,10023.0,65535.0,4690764.0,21977.653952631026,0.15297141634831438,0.5838647564990295,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3561,3561,21,-1.0,1165.5,205.5,0.0,7.0,7,5.0,1,,63341.22680412371,65535.0,39321.0,65535.0,6144099.0,5070.876297760642,0.24817407760016785,4.9672350078690926,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3563,3563,21,-1.0,1169.5,207.5,0.0,8.0,8,5.0,1,,57562.701030927834,63993.0,15420.0,65535.0,5583582.0,12187.982797415763,0.21369229023092817,1.6631046881468485,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3565,3565,21,-1.0,1171.5,213.5,0.0,9.0,9,5.0,1,,63571.73195876289,65535.0,49344.0,65535.0,6166458.0,3312.498372689742,0.23035736067124057,7.1863636148231365,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3567,3567,21,-1.0,1171.5,211.5,0.0,10.0,10,5.0,1,,59311.36082474227,62451.0,17733.0,65535.0,5753202.0,9771.016608642429,0.2558246581880237,2.4730991545875507,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3569,3569,21,-1.0,1163.5,211.5,0.0,11.0,11,5.0,1,,63786.34020618557,65535.0,50115.0,65535.0,6187275.0,3212.8510375216824,0.2291182204046083,7.401726970410259,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3571,3571,21,-1.0,1177.5,209.5,0.0,12.0,12,5.0,1,,57578.59793814433,63993.0,18504.0,65535.0,5585124.0,12257.721214316813,0.2756382899385209,2.0299873969129294,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3573,3573,21,-1.0,1173.5,201.5,0.0,13.0,13,5.0,1,,61131.55670103093,63993.0,38550.0,65535.0,5929761.0,5729.744355061199,0.24158677303623102,4.1519898286747186,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3575,3575,21,-1.0,1175.5,211.5,0.0,14.0,14,5.0,1,,62474.845360824744,65535.0,43176.0,65535.0,6060060.0,4673.215181444959,0.22440865702630663,4.900412305568042,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3577,3577,21,-1.0,1177.5,201.5,0.0,15.0,15,5.0,1,,63118.67010309279,65535.0,40092.0,65535.0,6122511.0,5668.542173187128,0.24918330409731737,4.442313688740586,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3579,3579,21,-1.0,1171.5,197.5,0.0,16.0,16,5.0,1,,60368.50515463918,64764.0,20046.0,65535.0,5855745.0,8865.218363220232,0.238325638893984,2.6211198617693117,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3581,3581,21,-1.0,1165.5,203.5,0.0,17.0,17,5.0,1,,63261.742268041235,65535.0,45489.0,65535.0,6136389.0,3780.9983560296478,0.20681208491315156,5.734570786370479,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3583,3583,21,-1.0,1173.5,199.5,0.0,18.0,18,5.0,1,,58619.845360824744,63222.0,17733.0,65535.0,5686125.0,10738.472302058955,0.23409306179331543,2.070965166337359,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3648,3648,22,-1.0,917.5,491.5,0.0,8.0,8,5.0,1,,59239.82474226804,64764.0,20817.0,65535.0,5746263.0,10283.822412745241,0.2928131023439391,2.6094197993576027,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3713,3713,22,-1.0,1005.5,743.5,0.0,39.0,39,5.0,1,,46752.80412371134,65535.0,12336.0,65535.0,4535022.0,21434.916709580404,0.33358769229728025,1.0911998549476156,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3650,3650,22,-1.0,943.5,521.5,0.0,9.0,9,5.0,1,,53151.30927835051,65535.0,10023.0,65535.0,5155677.0,19778.195885010613,0.21041483742857528,0.9343281010644987,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3652,3652,22,-1.0,947.5,543.5,0.0,10.0,10,5.0,1,,51569.56701030928,65535.0,11565.0,65535.0,5002248.0,19722.40890771375,0.21816090899123533,0.9365604143237328,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3654,3654,22,-1.0,933.5,561.5,0.0,11.0,11,5.0,1,,48930.68041237113,60909.0,10023.0,65535.0,4746276.0,20312.979228986,0.15383735783856212,0.6423250249458552,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3656,3656,22,-1.0,933.5,547.5,0.0,12.0,12,5.0,1,,58826.50515463918,65535.0,17733.0,65535.0,5706171.0,11913.740625432356,0.3037933538004037,2.301041272248412,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3658,3658,22,-1.0,943.5,549.5,0.0,13.0,13,5.0,1,,41912.19587628866,53970.0,9252.0,65535.0,4065483.0,21792.739720699417,0.08371056859444556,0.2971156732007842,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3660,3660,22,-1.0,947.5,573.5,0.0,14.0,14,5.0,1,,59088.80412371134,65535.0,16191.0,65535.0,5731614.0,13620.478216518295,0.2346185629171104,1.6488168160983345,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3662,3662,22,-1.0,957.5,561.5,0.0,15.0,15,5.0,1,,58166.78350515464,65535.0,13878.0,65535.0,5642178.0,14761.415787328518,0.23057269369267056,1.4766502074259342,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3664,3664,22,-1.0,961.5,563.5,0.0,16.0,16,5.0,1,,54963.55670103093,63993.0,14649.0,65535.0,5331465.0,16442.58758907354,0.2143355840323016,1.1800223066325777,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3666,3666,22,-1.0,949.5,563.5,0.0,17.0,17,5.0,1,,64207.60824742268,65535.0,44718.0,65535.0,6228138.0,3786.515195281524,0.26628194944708106,7.131618384999856,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3668,3668,22,-1.0,959.5,573.5,0.0,18.0,18,5.0,1,,54550.237113402065,65535.0,12336.0,65535.0,5291373.0,18208.170324846134,0.17720768363028336,0.9019652207845981,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3670,3670,22,-1.0,957.5,593.5,0.0,19.0,19,5.0,1,,56585.0412371134,65535.0,13107.0,65535.0,5488749.0,17244.234408997392,0.2466879709037399,1.298607534467673,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3672,3672,22,-1.0,953.5,625.5,0.0,20.0,20,5.0,1,,56926.82474226804,65535.0,12336.0,65535.0,5521902.0,16981.58509362075,0.2891577391636664,1.5038256592771035,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3674,3674,22,-1.0,955.5,659.5,0.0,21.0,21,5.0,1,,43493.9381443299,55512.0,9252.0,65535.0,4218912.0,23570.929970699828,0.07073476407446908,0.24379961562235056,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3676,3676,22,-1.0,945.5,691.5,0.0,22.0,22,5.0,1,,59788.26804123711,65535.0,16191.0,65535.0,5799462.0,14065.037023380797,0.2590288926438254,1.7491119270067141,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3678,3678,22,-1.0,959.5,711.5,0.0,23.0,23,5.0,1,,56910.927835051545,65535.0,11565.0,65535.0,5520360.0,16879.049704964258,0.2832184784316873,1.488327992542217,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3680,3680,22,-1.0,977.5,721.5,0.0,24.0,24,5.0,1,,60265.17525773196,65535.0,16191.0,65535.0,5845722.0,13048.610504738863,0.19375901057828668,1.4992615288991191,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3682,3682,22,-1.0,981.5,719.5,0.0,25.0,25,5.0,1,,58246.26804123711,65535.0,14649.0,65535.0,5649888.0,15052.207999379123,0.1803286570641075,1.1823871088339764,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3684,3684,22,-1.0,977.5,717.5,0.0,26.0,26,5.0,1,,65280.64948453608,65535.0,55512.0,65535.0,6332223.0,1242.8098376363828,0.22420371396217512,19.239726305838126,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3686,3686,22,-1.0,989.5,739.5,0.0,27.0,27,5.0,1,,45687.71134020619,65535.0,10023.0,65535.0,4431708.0,23209.18065432242,0.0967185244038923,0.34720348275762153,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3688,3688,22,-1.0,987.5,767.5,0.0,28.0,28,5.0,1,,61425.64948453608,65535.0,21588.0,65535.0,5958288.0,10321.111070520723,0.28699273609553716,2.654288406306549,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3690,3690,22,-1.0,997.5,743.5,0.0,29.0,29,5.0,1,,54454.85567010309,65535.0,11565.0,65535.0,5282121.0,19072.616424356092,0.2102437140186645,0.991988224008046,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3692,3692,22,-1.0,995.5,723.5,0.0,30.0,30,5.0,1,,63754.54639175258,65535.0,29298.0,65535.0,6184191.0,7279.012477408134,0.2715038904400963,3.740477577613876,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3694,3694,22,-1.0,1009.5,693.5,0.0,31.0,31,5.0,1,,54232.298969072166,65535.0,11565.0,65535.0,5260533.0,19446.073149098826,0.25782778646222954,1.1433116564426196,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3696,3696,22,-1.0,1015.5,659.5,0.0,32.0,32,5.0,1,,61521.030927835054,65535.0,19275.0,65535.0,5967540.0,11380.924875873847,0.24718764693079234,2.1427475450592834,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3632,3632,22,-1.0,877.5,423.5,0.0,0.0,0,5.0,1,,47197.9175257732,53970.0,11565.0,65535.0,4578198.0,16524.95516362431,0.2235984489960994,1.0438603743962522,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3698,3698,22,-1.0,1011.5,689.5,0.0,33.0,33,5.0,1,,63659.16494845361,65535.0,23130.0,65535.0,6174939.0,7270.966056114894,0.26528775202526556,3.671357798607556,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3634,3634,22,-1.0,871.5,419.5,0.0,1.0,1,5.0,1,,48318.64948453608,53199.0,12336.0,61680.0,4686909.0,12510.80727481348,0.20802939598604347,1.3301684862167633,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3700,3700,22,-1.0,997.5,723.5,0.0,34.0,34,5.0,1,,65177.31958762887,65535.0,54741.0,65535.0,6322200.0,1650.8444149030236,0.24315482781745607,15.44464829544304,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3636,3636,22,-1.0,903.5,453.5,0.0,2.0,2,5.0,1,,54605.87628865979,57054.0,14649.0,65535.0,5296770.0,11912.100908195664,0.34899328859060397,2.3718558929417775,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3702,3702,22,-1.0,999.5,735.5,0.0,35.0,35,5.0,1,,49797.0618556701,65535.0,10794.0,65535.0,4830315.0,21501.995437833986,0.2430293278134308,0.9055913376593807,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3638,3638,22,-1.0,889.5,439.5,0.0,3.0,3,5.0,1,,55845.83505154639,63993.0,11565.0,65535.0,5417046.0,16161.106562567897,0.30870452730498893,1.6302382731362413,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3704,3704,22,-1.0,1013.5,703.5,0.0,36.0,36,5.0,1,,45687.71134020619,65535.0,10023.0,65535.0,4431708.0,23221.983284055954,0.13354969762103527,0.4635882655009039,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3640,3640,22,-1.0,905.5,455.5,0.0,4.0,4,5.0,1,,58794.71134020619,63222.0,15420.0,65535.0,5703087.0,11292.627056290929,0.3171580715794202,2.5073279590321715,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3706,3706,22,-1.0,993.5,733.5,0.0,37.0,37,5.0,1,,54136.9175257732,65535.0,14649.0,65535.0,5251281.0,18283.576837487057,0.40333391634264804,1.7020255699182065,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3642,3642,22,-1.0,913.5,473.5,0.0,5.0,5,5.0,1,,51879.55670103093,59367.0,12336.0,65535.0,5032317.0,17083.47891785675,0.2250358216857413,1.1157137963871258,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3708,3708,22,-1.0,993.5,721.5,0.0,38.0,38,5.0,1,,60718.237113402065,65535.0,19275.0,65535.0,5889669.0,11925.619156509589,0.4487860214665685,3.1543021185265063,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3644,3644,22,-1.0,919.5,477.5,0.0,6.0,6,5.0,1,,50727.030927835054,65535.0,10794.0,65535.0,4920522.0,20789.59782482053,0.2351429977552059,0.9290480182410684,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3710,3710,22,-1.0,993.5,737.5,0.0,39.0,39,5.0,1,,41610.154639175256,43176.0,9252.0,65535.0,4036185.0,23452.601924031518,0.16620678562477945,0.5057215726914392,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3646,3646,22,-1.0,923.5,483.5,0.0,7.0,7,5.0,1,,52308.77319587629,60909.0,12336.0,65535.0,5073951.0,17830.62182530914,0.24429155530094934,1.1519253666622973,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3840,3840,23,-1.0,501.5,571.5,0.0,27.0,27,5.0,1,,52761.83505154639,58596.0,10794.0,65535.0,5117898.0,15892.977669451222,0.2288529531936822,1.236520206933607,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3842,3842,23,-1.0,501.5,579.5,0.0,28.0,28,5.0,1,,53993.845360824744,57054.0,15420.0,65535.0,5237403.0,11181.966489378678,0.29021430882312815,2.172266150519731,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3844,3844,23,-1.0,497.5,567.5,0.0,29.0,29,5.0,1,,43271.38144329897,53199.0,10023.0,65535.0,4197324.0,19768.313746078646,0.214310802015484,0.7726367014946249,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3846,3846,23,-1.0,503.5,567.5,0.0,30.0,30,5.0,1,,55837.886597938144,59367.0,20046.0,65535.0,5416275.0,10580.690537362038,0.3259842053849312,2.5947956595624246,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3848,3848,23,-1.0,509.5,561.5,0.0,31.0,31,5.0,1,,57999.865979381444,62451.0,16191.0,65535.0,5625987.0,10540.038795221199,0.388207241961766,3.077684543395777,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3721,3721,23,-1.0,533.5,581.5,0.0,0.0,0,5.0,1,,53000.28865979381,59367.0,12336.0,65535.0,5141028.0,16280.731316727579,0.1434670325029498,0.8168885127090408,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3850,3850,23,-1.0,503.5,563.5,0.0,32.0,32,5.0,1,,53850.77319587629,56283.0,12336.0,65535.0,5223525.0,12998.049817268386,0.28607638331833485,1.8431428051628433,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3723,3723,23,-1.0,527.5,577.5,0.0,1.0,1,5.0,1,,56759.907216494845,62451.0,15420.0,65535.0,5505711.0,13403.83892622005,0.16380022256952256,1.19200622621974,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3852,3852,23,-1.0,499.5,567.5,0.0,33.0,33,5.0,1,,51728.536082474224,54741.0,13107.0,65535.0,5017668.0,10881.46304794482,0.2875265659614644,2.1232184080248286,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3725,3725,23,-1.0,527.5,569.5,0.0,2.0,2,5.0,1,,62919.9587628866,64764.0,52428.0,65535.0,6103236.0,3558.585943172995,0.18030244065003512,5.401933909506517,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3854,3854,23,-1.0,503.5,573.5,0.0,34.0,34,5.0,1,,54629.721649484534,54741.0,27756.0,65535.0,5299083.0,7140.418213624741,0.29689334463149947,3.5029306143729473,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3727,3727,23,-1.0,523.5,567.5,0.0,3.0,3,5.0,1,,62276.134020618556,63993.0,49344.0,65535.0,6040785.0,3963.5092632373207,0.18568703222216232,4.921338840113647,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3856,3856,23,-1.0,505.5,559.5,0.0,35.0,35,5.0,1,,53230.79381443299,57054.0,11565.0,65535.0,5163387.0,14039.875037236312,0.2866742035871822,1.689467013903042,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3729,3729,23,-1.0,525.5,567.5,0.0,4.0,4,5.0,1,,47182.0206185567,55512.0,9252.0,65535.0,4576656.0,19566.305319444884,0.11346454945871776,0.49145244956910483,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3858,3858,23,-1.0,507.5,565.5,0.0,36.0,36,5.0,1,,55901.47422680412,57825.0,26214.0,65535.0,5422443.0,8007.151225743963,0.294071768225952,3.1730009077030443,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3731,3731,23,-1.0,525.5,577.5,0.0,5.0,5,5.0,1,,62427.154639175256,64764.0,47031.0,65535.0,6055434.0,4445.041803187868,0.1958823918761411,4.600813339839257,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3860,3860,23,-1.0,505.5,565.5,0.0,37.0,37,5.0,1,,57904.48453608248,58596.0,43176.0,65535.0,5616735.0,5550.268002375728,0.29953643135679614,4.809383772642131,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID3733,3733,23,-1.0,527.5,569.5,0.0,6.0,6,5.0,1,,57022.20618556701,61680.0,17733.0,65535.0,5531154.0,11882.90724102108,0.15861337511487417,1.3138705361646421,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
